ball_x,ball_y,ball_vx,ball_vy,paddle_direction,paddle_y,Ball.RADIUS,Paddle.L,Paddle.STEP,WIDTH,HEIGHT,BORDER,VELOCITY,FPS
350,330,12,2,1,300,10,80,20,800,400,20,12,30
362,332,12,2,0,320,10,80,20,800,400,20,12,30
374,334,12,2,0,320,10,80,20,800,400,20,12,30
386,336,12,2,0,320,10,80,20,800,400,20,12,30
398,338,12,2,0,320,10,80,20,800,400,20,12,30
410,340,12,2,0,320,10,80,20,800,400,20,12,30
422,342,12,2,0,320,10,80,20,800,400,20,12,30
434,344,12,2,0,320,10,80,20,800,400,20,12,30
446,346,12,2,0,320,10,80,20,800,400,20,12,30
458,348,12,2,0,320,10,80,20,800,400,20,12,30
470,350,12,2,0,320,10,80,20,800,400,20,12,30
482,352,12,2,0,320,10,80,20,800,400,20,12,30
494,354,12,2,0,320,10,80,20,800,400,20,12,30
506,356,12,2,0,320,10,80,20,800,400,20,12,30
518,358,12,2,0,320,10,80,20,800,400,20,12,30
530,360,12,2,1,320,10,80,20,800,400,20,12,30
542,362,12,2,0,340,10,80,20,800,400,20,12,30
554,364,12,2,0,340,10,80,20,800,400,20,12,30
566,366,12,2,0,340,10,80,20,800,400,20,12,30
578,368,12,2,0,340,10,80,20,800,400,20,12,30
590,370,12,2,0,340,10,80,20,800,400,20,12,30
602,368,12,-2,0,340,10,80,20,800,400,20,12,30
614,366,12,-2,0,340,10,80,20,800,400,20,12,30
626,364,12,-2,0,340,10,80,20,800,400,20,12,30
638,362,12,-2,0,340,10,80,20,800,400,20,12,30
650,360,12,-2,0,340,10,80,20,800,400,20,12,30
662,358,12,-2,0,340,10,80,20,800,400,20,12,30
674,356,12,-2,0,340,10,80,20,800,400,20,12,30
686,354,12,-2,0,340,10,80,20,800,400,20,12,30
698,352,12,-2,0,340,10,80,20,800,400,20,12,30
710,350,12,-2,0,340,10,80,20,800,400,20,12,30
722,348,12,-2,0,340,10,80,20,800,400,20,12,30
734,346,12,-2,0,340,10,80,20,800,400,20,12,30
746,344,12,-2,0,340,10,80,20,800,400,20,12,30
758,342,12,-2,0,340,10,80,20,800,400,20,12,30
770,340,12,-2,0,340,10,80,20,800,400,20,12,30
758,338,-12,-2,0,340,10,80,20,800,400,20,12,30
746,336,-12,-2,0,340,10,80,20,800,400,20,12,30
734,334,-12,-2,0,340,10,80,20,800,400,20,12,30
722,332,-12,-2,-1,340,10,80,20,800,400,20,12,30
710,330,-12,-2,0,320,10,80,20,800,400,20,12,30
698,328,-12,-2,0,320,10,80,20,800,400,20,12,30
686,326,-12,-2,0,320,10,80,20,800,400,20,12,30
674,324,-12,-2,0,320,10,80,20,800,400,20,12,30
662,322,-12,-2,0,320,10,80,20,800,400,20,12,30
650,320,-12,-2,0,320,10,80,20,800,400,20,12,30
638,318,-12,-2,0,320,10,80,20,800,400,20,12,30
626,316,-12,-2,0,320,10,80,20,800,400,20,12,30
614,314,-12,-2,0,320,10,80,20,800,400,20,12,30
602,312,-12,-2,-1,320,10,80,20,800,400,20,12,30
590,310,-12,-2,0,300,10,80,20,800,400,20,12,30
578,308,-12,-2,0,300,10,80,20,800,400,20,12,30
566,306,-12,-2,0,300,10,80,20,800,400,20,12,30
554,304,-12,-2,0,300,10,80,20,800,400,20,12,30
542,302,-12,-2,0,300,10,80,20,800,400,20,12,30
530,300,-12,-2,0,300,10,80,20,800,400,20,12,30
518,298,-12,-2,0,300,10,80,20,800,400,20,12,30
506,296,-12,-2,0,300,10,80,20,800,400,20,12,30
494,294,-12,-2,0,300,10,80,20,800,400,20,12,30
482,292,-12,-2,-1,300,10,80,20,800,400,20,12,30
470,290,-12,-2,0,280,10,80,20,800,400,20,12,30
458,288,-12,-2,0,280,10,80,20,800,400,20,12,30
446,286,-12,-2,0,280,10,80,20,800,400,20,12,30
434,284,-12,-2,0,280,10,80,20,800,400,20,12,30
422,282,-12,-2,0,280,10,80,20,800,400,20,12,30
410,280,-12,-2,0,280,10,80,20,800,400,20,12,30
398,278,-12,-2,0,280,10,80,20,800,400,20,12,30
386,276,-12,-2,0,280,10,80,20,800,400,20,12,30
374,274,-12,-2,0,280,10,80,20,800,400,20,12,30
362,272,-12,-2,0,280,10,80,20,800,400,20,12,30
350,270,-12,-2,-1,280,10,80,20,800,400,20,12,30
338,268,-12,-2,0,260,10,80,20,800,400,20,12,30
326,266,-12,-2,0,260,10,80,20,800,400,20,12,30
314,264,-12,-2,0,260,10,80,20,800,400,20,12,30
302,262,-12,-2,0,260,10,80,20,800,400,20,12,30
290,260,-12,-2,0,260,10,80,20,800,400,20,12,30
278,258,-12,-2,0,260,10,80,20,800,400,20,12,30
266,256,-12,-2,0,260,10,80,20,800,400,20,12,30
254,254,-12,-2,0,260,10,80,20,800,400,20,12,30
242,252,-12,-2,-1,260,10,80,20,800,400,20,12,30
230,250,-12,-2,0,240,10,80,20,800,400,20,12,30
218,248,-12,-2,0,240,10,80,20,800,400,20,12,30
206,246,-12,-2,0,240,10,80,20,800,400,20,12,30
194,244,-12,-2,0,240,10,80,20,800,400,20,12,30
182,242,-12,-2,0,240,10,80,20,800,400,20,12,30
170,240,-12,-2,0,240,10,80,20,800,400,20,12,30
158,238,-12,-2,0,240,10,80,20,800,400,20,12,30
146,236,-12,-2,0,240,10,80,20,800,400,20,12,30
134,234,-12,-2,-1,240,10,80,20,800,400,20,12,30
122,232,-12,-2,0,220,10,80,20,800,400,20,12,30
110,230,-12,-2,0,220,10,80,20,800,400,20,12,30
98,228,-12,-2,0,220,10,80,20,800,400,20,12,30
86,226,-12,-2,0,220,10,80,20,800,400,20,12,30
74,224,-12,-2,0,220,10,80,20,800,400,20,12,30
62,222,-12,-2,0,220,10,80,20,800,400,20,12,30
50,220,-12,-2,0,220,10,80,20,800,400,20,12,30
38,218,-12,-2,0,220,10,80,20,800,400,20,12,30
50,216,12,-2,-1,220,10,80,20,800,400,20,12,30
62,214,12,-2,0,200,10,80,20,800,400,20,12,30
74,212,12,-2,0,200,10,80,20,800,400,20,12,30
86,210,12,-2,0,200,10,80,20,800,400,20,12,30
98,208,12,-2,0,200,10,80,20,800,400,20,12,30
110,206,12,-2,0,200,10,80,20,800,400,20,12,30
122,204,12,-2,0,200,10,80,20,800,400,20,12,30
134,202,12,-2,0,200,10,80,20,800,400,20,12,30
146,200,12,-2,0,200,10,80,20,800,400,20,12,30
158,198,12,-2,-1,200,10,80,20,800,400,20,12,30
170,196,12,-2,0,180,10,80,20,800,400,20,12,30
182,194,12,-2,0,180,10,80,20,800,400,20,12,30
194,192,12,-2,0,180,10,80,20,800,400,20,12,30
206,190,12,-2,0,180,10,80,20,800,400,20,12,30
218,188,12,-2,0,180,10,80,20,800,400,20,12,30
230,186,12,-2,0,180,10,80,20,800,400,20,12,30
242,184,12,-2,0,180,10,80,20,800,400,20,12,30
254,182,12,-2,0,180,10,80,20,800,400,20,12,30
266,180,12,-2,-1,180,10,80,20,800,400,20,12,30
278,178,12,-2,0,160,10,80,20,800,400,20,12,30
290,176,12,-2,0,160,10,80,20,800,400,20,12,30
302,174,12,-2,0,160,10,80,20,800,400,20,12,30
314,172,12,-2,0,160,10,80,20,800,400,20,12,30
326,170,12,-2,0,160,10,80,20,800,400,20,12,30
338,168,12,-2,0,160,10,80,20,800,400,20,12,30
350,166,12,-2,0,160,10,80,20,800,400,20,12,30
362,164,12,-2,0,160,10,80,20,800,400,20,12,30
374,162,12,-2,-1,160,10,80,20,800,400,20,12,30
386,160,12,-2,0,140,10,80,20,800,400,20,12,30
398,158,12,-2,0,140,10,80,20,800,400,20,12,30
410,156,12,-2,0,140,10,80,20,800,400,20,12,30
422,154,12,-2,0,140,10,80,20,800,400,20,12,30
434,152,12,-2,0,140,10,80,20,800,400,20,12,30
446,150,12,-2,0,140,10,80,20,800,400,20,12,30
458,148,12,-2,0,140,10,80,20,800,400,20,12,30
470,146,12,-2,0,140,10,80,20,800,400,20,12,30
482,144,12,-2,-1,140,10,80,20,800,400,20,12,30
494,142,12,-2,0,120,10,80,20,800,400,20,12,30
506,140,12,-2,0,120,10,80,20,800,400,20,12,30
518,138,12,-2,0,120,10,80,20,800,400,20,12,30
530,136,12,-2,0,120,10,80,20,800,400,20,12,30
542,134,12,-2,0,120,10,80,20,800,400,20,12,30
554,132,12,-2,0,120,10,80,20,800,400,20,12,30
566,130,12,-2,0,120,10,80,20,800,400,20,12,30
578,128,12,-2,-1,120,10,80,20,800,400,20,12,30
590,126,12,-2,0,100,10,80,20,800,400,20,12,30
602,124,12,-2,0,100,10,80,20,800,400,20,12,30
614,122,12,-2,0,100,10,80,20,800,400,20,12,30
626,120,12,-2,0,100,10,80,20,800,400,20,12,30
638,118,12,-2,0,100,10,80,20,800,400,20,12,30
650,116,12,-2,0,100,10,80,20,800,400,20,12,30
662,114,12,-2,0,100,10,80,20,800,400,20,12,30
674,112,12,-2,0,100,10,80,20,800,400,20,12,30
686,110,12,-2,0,100,10,80,20,800,400,20,12,30
698,108,12,-2,-1,100,10,80,20,800,400,20,12,30
710,106,12,-2,0,80,10,80,20,800,400,20,12,30
722,104,12,-2,0,80,10,80,20,800,400,20,12,30
734,102,12,-2,0,80,10,80,20,800,400,20,12,30
746,100,12,-2,0,80,10,80,20,800,400,20,12,30
758,98,12,-2,0,80,10,80,20,800,400,20,12,30
770,96,12,-2,0,80,10,80,20,800,400,20,12,30
758,94,-12,-2,0,80,10,80,20,800,400,20,12,30
746,92,-12,-2,0,80,10,80,20,800,400,20,12,30
734,90,-12,-2,0,80,10,80,20,800,400,20,12,30
722,88,-12,-2,0,80,10,80,20,800,400,20,12,30
710,86,-12,-2,0,80,10,80,20,800,400,20,12,30
698,84,-12,-2,0,80,10,80,20,800,400,20,12,30
686,82,-12,-2,0,80,10,80,20,800,400,20,12,30
674,80,-12,-2,0,80,10,80,20,800,400,20,12,30
662,78,-12,-2,0,80,10,80,20,800,400,20,12,30
650,76,-12,-2,1,80,10,80,20,800,400,20,12,30
638,74,-12,-2,0,100,10,80,20,800,400,20,12,30
626,72,-12,-2,0,100,10,80,20,800,400,20,12,30
614,70,-12,-2,0,100,10,80,20,800,400,20,12,30
602,68,-12,-2,0,100,10,80,20,800,400,20,12,30
590,66,-12,-2,0,100,10,80,20,800,400,20,12,30
578,64,-12,-2,0,100,10,80,20,800,400,20,12,30
566,62,-12,-2,0,100,10,80,20,800,400,20,12,30
554,60,-12,-2,0,100,10,80,20,800,400,20,12,30
542,58,-12,-2,0,100,10,80,20,800,400,20,12,30
530,56,-12,-2,0,100,10,80,20,800,400,20,12,30
518,54,-12,-2,0,100,10,80,20,800,400,20,12,30
506,52,-12,-2,0,100,10,80,20,800,400,20,12,30
494,50,-12,-2,0,100,10,80,20,800,400,20,12,30
482,48,-12,-2,0,100,10,80,20,800,400,20,12,30
470,46,-12,-2,0,100,10,80,20,800,400,20,12,30
458,44,-12,-2,0,100,10,80,20,800,400,20,12,30
446,42,-12,-2,0,100,10,80,20,800,400,20,12,30
434,40,-12,-2,0,100,10,80,20,800,400,20,12,30
422,38,-12,-2,0,100,10,80,20,800,400,20,12,30
410,36,-12,-2,0,100,10,80,20,800,400,20,12,30
398,34,-12,-2,0,100,10,80,20,800,400,20,12,30
386,32,-12,-2,0,100,10,80,20,800,400,20,12,30
374,30,-12,-2,0,100,10,80,20,800,400,20,12,30
362,32,-12,2,0,100,10,80,20,800,400,20,12,30
350,34,-12,2,0,100,10,80,20,800,400,20,12,30
338,36,-12,2,1,100,10,80,20,800,400,20,12,30
326,38,-12,2,0,120,10,80,20,800,400,20,12,30
314,40,-12,2,0,120,10,80,20,800,400,20,12,30
302,42,-12,2,0,120,10,80,20,800,400,20,12,30
290,44,-12,2,0,120,10,80,20,800,400,20,12,30
278,46,-12,2,0,120,10,80,20,800,400,20,12,30
266,48,-12,2,0,120,10,80,20,800,400,20,12,30
254,50,-12,2,0,120,10,80,20,800,400,20,12,30
242,52,-12,2,0,120,10,80,20,800,400,20,12,30
230,54,-12,2,0,120,10,80,20,800,400,20,12,30
218,56,-12,2,0,120,10,80,20,800,400,20,12,30
206,58,-12,2,0,120,10,80,20,800,400,20,12,30
194,60,-12,2,0,120,10,80,20,800,400,20,12,30
182,62,-12,2,0,120,10,80,20,800,400,20,12,30
170,64,-12,2,0,120,10,80,20,800,400,20,12,30
158,66,-12,2,0,120,10,80,20,800,400,20,12,30
146,68,-12,2,0,120,10,80,20,800,400,20,12,30
134,70,-12,2,0,120,10,80,20,800,400,20,12,30
122,72,-12,2,0,120,10,80,20,800,400,20,12,30
110,74,-12,2,0,120,10,80,20,800,400,20,12,30
98,76,-12,2,0,120,10,80,20,800,400,20,12,30
86,78,-12,2,1,120,10,80,20,800,400,20,12,30
74,80,-12,2,0,140,10,80,20,800,400,20,12,30
62,82,-12,2,0,140,10,80,20,800,400,20,12,30
50,84,-12,2,0,140,10,80,20,800,400,20,12,30
38,86,-12,2,0,140,10,80,20,800,400,20,12,30
50,88,12,2,0,140,10,80,20,800,400,20,12,30
62,90,12,2,0,140,10,80,20,800,400,20,12,30
74,92,12,2,0,140,10,80,20,800,400,20,12,30
86,94,12,2,0,140,10,80,20,800,400,20,12,30
98,96,12,2,0,140,10,80,20,800,400,20,12,30
110,98,12,2,1,140,10,80,20,800,400,20,12,30
122,100,12,2,0,160,10,80,20,800,400,20,12,30
134,102,12,2,0,160,10,80,20,800,400,20,12,30
146,104,12,2,0,160,10,80,20,800,400,20,12,30
158,106,12,2,0,160,10,80,20,800,400,20,12,30
170,108,12,2,0,160,10,80,20,800,400,20,12,30
182,110,12,2,0,160,10,80,20,800,400,20,12,30
194,112,12,2,0,160,10,80,20,800,400,20,12,30
206,114,12,2,0,160,10,80,20,800,400,20,12,30
218,116,12,2,0,160,10,80,20,800,400,20,12,30
230,118,12,2,0,160,10,80,20,800,400,20,12,30
242,120,12,2,0,160,10,80,20,800,400,20,12,30
254,122,12,2,0,160,10,80,20,800,400,20,12,30
266,124,12,2,0,160,10,80,20,800,400,20,12,30
278,126,12,2,0,160,10,80,20,800,400,20,12,30
290,128,12,2,0,160,10,80,20,800,400,20,12,30
302,130,12,2,0,160,10,80,20,800,400,20,12,30
314,132,12,2,0,160,10,80,20,800,400,20,12,30
326,134,12,2,0,160,10,80,20,800,400,20,12,30
338,136,12,2,0,160,10,80,20,800,400,20,12,30
350,138,12,2,0,160,10,80,20,800,400,20,12,30
362,140,12,2,0,160,10,80,20,800,400,20,12,30
374,142,12,2,0,160,10,80,20,800,400,20,12,30
386,144,12,2,0,160,10,80,20,800,400,20,12,30
398,146,12,2,0,160,10,80,20,800,400,20,12,30
410,148,12,2,0,160,10,80,20,800,400,20,12,30
422,150,12,2,0,160,10,80,20,800,400,20,12,30
434,152,12,2,0,160,10,80,20,800,400,20,12,30
446,154,12,2,0,160,10,80,20,800,400,20,12,30
458,156,12,2,0,160,10,80,20,800,400,20,12,30
470,158,12,2,1,160,10,80,20,800,400,20,12,30
482,160,12,2,0,180,10,80,20,800,400,20,12,30
494,162,12,2,0,180,10,80,20,800,400,20,12,30
506,164,12,2,0,180,10,80,20,800,400,20,12,30
518,166,12,2,0,180,10,80,20,800,400,20,12,30
530,168,12,2,0,180,10,80,20,800,400,20,12,30
542,170,12,2,0,180,10,80,20,800,400,20,12,30
554,172,12,2,1,180,10,80,20,800,400,20,12,30
566,174,12,2,0,200,10,80,20,800,400,20,12,30
578,176,12,2,0,200,10,80,20,800,400,20,12,30
590,178,12,2,0,200,10,80,20,800,400,20,12,30
602,180,12,2,0,200,10,80,20,800,400,20,12,30
614,182,12,2,0,200,10,80,20,800,400,20,12,30
626,184,12,2,0,200,10,80,20,800,400,20,12,30
638,186,12,2,0,200,10,80,20,800,400,20,12,30
650,188,12,2,0,200,10,80,20,800,400,20,12,30
662,190,12,2,0,200,10,80,20,800,400,20,12,30
674,192,12,2,1,200,10,80,20,800,400,20,12,30
686,194,12,2,0,220,10,80,20,800,400,20,12,30
698,196,12,2,0,220,10,80,20,800,400,20,12,30
710,198,12,2,0,220,10,80,20,800,400,20,12,30
722,200,12,2,0,220,10,80,20,800,400,20,12,30
734,202,12,2,0,220,10,80,20,800,400,20,12,30
746,204,12,2,0,220,10,80,20,800,400,20,12,30
758,206,12,2,0,220,10,80,20,800,400,20,12,30
770,208,12,2,0,220,10,80,20,800,400,20,12,30
758,210,-12,2,0,220,10,80,20,800,400,20,12,30
746,212,-12,2,0,220,10,80,20,800,400,20,12,30
734,214,-12,2,0,220,10,80,20,800,400,20,12,30
722,216,-12,2,0,220,10,80,20,800,400,20,12,30
710,218,-12,2,0,220,10,80,20,800,400,20,12,30
698,220,-12,2,0,220,10,80,20,800,400,20,12,30
686,222,-12,2,0,220,10,80,20,800,400,20,12,30
674,224,-12,2,0,220,10,80,20,800,400,20,12,30
662,226,-12,2,0,220,10,80,20,800,400,20,12,30
650,228,-12,2,0,220,10,80,20,800,400,20,12,30
638,230,-12,2,0,220,10,80,20,800,400,20,12,30
626,232,-12,2,0,220,10,80,20,800,400,20,12,30
614,234,-12,2,0,220,10,80,20,800,400,20,12,30
602,236,-12,2,0,220,10,80,20,800,400,20,12,30
590,238,-12,2,0,220,10,80,20,800,400,20,12,30
578,240,-12,2,0,220,10,80,20,800,400,20,12,30
566,242,-12,2,1,220,10,80,20,800,400,20,12,30
554,244,-12,2,0,240,10,80,20,800,400,20,12,30
542,246,-12,2,0,240,10,80,20,800,400,20,12,30
530,248,-12,2,0,240,10,80,20,800,400,20,12,30
518,250,-12,2,0,240,10,80,20,800,400,20,12,30
506,252,-12,2,0,240,10,80,20,800,400,20,12,30
494,254,-12,2,0,240,10,80,20,800,400,20,12,30
482,256,-12,2,0,240,10,80,20,800,400,20,12,30
470,258,-12,2,0,240,10,80,20,800,400,20,12,30
458,260,-12,2,1,240,10,80,20,800,400,20,12,30
446,262,-12,2,0,260,10,80,20,800,400,20,12,30
434,264,-12,2,0,260,10,80,20,800,400,20,12,30
422,266,-12,2,0,260,10,80,20,800,400,20,12,30
410,268,-12,2,0,260,10,80,20,800,400,20,12,30
398,270,-12,2,0,260,10,80,20,800,400,20,12,30
386,272,-12,2,0,260,10,80,20,800,400,20,12,30
374,274,-12,2,0,260,10,80,20,800,400,20,12,30
362,276,-12,2,0,260,10,80,20,800,400,20,12,30
350,278,-12,2,0,260,10,80,20,800,400,20,12,30
338,280,-12,2,0,260,10,80,20,800,400,20,12,30
326,282,-12,2,1,260,10,80,20,800,400,20,12,30
314,284,-12,2,0,280,10,80,20,800,400,20,12,30
302,286,-12,2,0,280,10,80,20,800,400,20,12,30
290,288,-12,2,0,280,10,80,20,800,400,20,12,30
278,290,-12,2,0,280,10,80,20,800,400,20,12,30
266,292,-12,2,0,280,10,80,20,800,400,20,12,30
254,294,-12,2,0,280,10,80,20,800,400,20,12,30
242,296,-12,2,0,280,10,80,20,800,400,20,12,30
230,298,-12,2,0,280,10,80,20,800,400,20,12,30
218,300,-12,2,0,280,10,80,20,800,400,20,12,30
206,302,-12,2,0,280,10,80,20,800,400,20,12,30
194,304,-12,2,0,280,10,80,20,800,400,20,12,30
182,306,-12,2,0,280,10,80,20,800,400,20,12,30
170,308,-12,2,0,280,10,80,20,800,400,20,12,30
158,310,-12,2,0,280,10,80,20,800,400,20,12,30
146,312,-12,2,0,280,10,80,20,800,400,20,12,30
134,314,-12,2,0,280,10,80,20,800,400,20,12,30
122,316,-12,2,0,280,10,80,20,800,400,20,12,30
110,318,-12,2,0,280,10,80,20,800,400,20,12,30
98,320,-12,2,0,280,10,80,20,800,400,20,12,30
86,322,-12,2,0,280,10,80,20,800,400,20,12,30
74,324,-12,2,0,280,10,80,20,800,400,20,12,30
62,326,-12,2,0,280,10,80,20,800,400,20,12,30
50,328,-12,2,0,280,10,80,20,800,400,20,12,30
38,330,-12,2,0,280,10,80,20,800,400,20,12,30
50,332,12,2,0,280,10,80,20,800,400,20,12,30
62,334,12,2,0,280,10,80,20,800,400,20,12,30
74,336,12,2,0,280,10,80,20,800,400,20,12,30
86,338,12,2,0,280,10,80,20,800,400,20,12,30
98,340,12,2,0,280,10,80,20,800,400,20,12,30
110,342,12,2,1,280,10,80,20,800,400,20,12,30
122,344,12,2,0,300,10,80,20,800,400,20,12,30
134,346,12,2,0,300,10,80,20,800,400,20,12,30
146,348,12,2,0,300,10,80,20,800,400,20,12,30
158,350,12,2,0,300,10,80,20,800,400,20,12,30
170,352,12,2,0,300,10,80,20,800,400,20,12,30
182,354,12,2,0,300,10,80,20,800,400,20,12,30
194,356,12,2,0,300,10,80,20,800,400,20,12,30
206,358,12,2,0,300,10,80,20,800,400,20,12,30
218,360,12,2,0,300,10,80,20,800,400,20,12,30
230,362,12,2,0,300,10,80,20,800,400,20,12,30
242,364,12,2,0,300,10,80,20,800,400,20,12,30
254,366,12,2,0,300,10,80,20,800,400,20,12,30
266,368,12,2,0,300,10,80,20,800,400,20,12,30
278,370,12,2,0,300,10,80,20,800,400,20,12,30
290,368,12,-2,0,300,10,80,20,800,400,20,12,30
302,366,12,-2,0,300,10,80,20,800,400,20,12,30
314,364,12,-2,0,300,10,80,20,800,400,20,12,30
326,362,12,-2,0,300,10,80,20,800,400,20,12,30
338,360,12,-2,1,300,10,80,20,800,400,20,12,30
350,358,12,-2,0,320,10,80,20,800,400,20,12,30
362,356,12,-2,0,320,10,80,20,800,400,20,12,30
374,354,12,-2,0,320,10,80,20,800,400,20,12,30
386,352,12,-2,0,320,10,80,20,800,400,20,12,30
398,350,12,-2,0,320,10,80,20,800,400,20,12,30
410,348,12,-2,0,320,10,80,20,800,400,20,12,30
422,346,12,-2,0,320,10,80,20,800,400,20,12,30
434,344,12,-2,0,320,10,80,20,800,400,20,12,30
446,342,12,-2,0,320,10,80,20,800,400,20,12,30
458,340,12,-2,0,320,10,80,20,800,400,20,12,30
470,338,12,-2,0,320,10,80,20,800,400,20,12,30
482,336,12,-2,0,320,10,80,20,800,400,20,12,30
494,334,12,-2,0,320,10,80,20,800,400,20,12,30
506,332,12,-2,0,320,10,80,20,800,400,20,12,30
518,330,12,-2,0,320,10,80,20,800,400,20,12,30
530,328,12,-2,0,320,10,80,20,800,400,20,12,30
542,326,12,-2,0,320,10,80,20,800,400,20,12,30
554,324,12,-2,0,320,10,80,20,800,400,20,12,30
566,322,12,-2,0,320,10,80,20,800,400,20,12,30
578,320,12,-2,0,320,10,80,20,800,400,20,12,30
590,318,12,-2,0,320,10,80,20,800,400,20,12,30
602,316,12,-2,0,320,10,80,20,800,400,20,12,30
614,314,12,-2,0,320,10,80,20,800,400,20,12,30
626,312,12,-2,0,320,10,80,20,800,400,20,12,30
638,310,12,-2,0,320,10,80,20,800,400,20,12,30
650,308,12,-2,0,320,10,80,20,800,400,20,12,30
662,306,12,-2,0,320,10,80,20,800,400,20,12,30
674,304,12,-2,0,320,10,80,20,800,400,20,12,30
686,302,12,-2,0,320,10,80,20,800,400,20,12,30
698,300,12,-2,-1,320,10,80,20,800,400,20,12,30
710,298,12,-2,0,300,10,80,20,800,400,20,12,30
722,296,12,-2,0,300,10,80,20,800,400,20,12,30
734,294,12,-2,0,300,10,80,20,800,400,20,12,30
746,292,12,-2,0,300,10,80,20,800,400,20,12,30
758,290,12,-2,0,300,10,80,20,800,400,20,12,30
770,288,12,-2,0,300,10,80,20,800,400,20,12,30
758,286,-12,-2,0,300,10,80,20,800,400,20,12,30
746,284,-12,-2,0,300,10,80,20,800,400,20,12,30
734,282,-12,-2,0,300,10,80,20,800,400,20,12,30
722,280,-12,-2,0,300,10,80,20,800,400,20,12,30
710,278,-12,-2,0,300,10,80,20,800,400,20,12,30
698,276,-12,-2,0,300,10,80,20,800,400,20,12,30
686,274,-12,-2,0,300,10,80,20,800,400,20,12,30
674,272,-12,-2,0,300,10,80,20,800,400,20,12,30
662,270,-12,-2,0,300,10,80,20,800,400,20,12,30
650,268,-12,-2,0,300,10,80,20,800,400,20,12,30
638,266,-12,-2,0,300,10,80,20,800,400,20,12,30
626,264,-12,-2,-1,300,10,80,20,800,400,20,12,30
614,262,-12,-2,0,280,10,80,20,800,400,20,12,30
602,260,-12,-2,0,280,10,80,20,800,400,20,12,30
590,258,-12,-2,0,280,10,80,20,800,400,20,12,30
578,256,-12,-2,0,280,10,80,20,800,400,20,12,30
566,254,-12,-2,0,280,10,80,20,800,400,20,12,30
554,252,-12,-2,0,280,10,80,20,800,400,20,12,30
542,250,-12,-2,0,280,10,80,20,800,400,20,12,30
530,248,-12,-2,0,280,10,80,20,800,400,20,12,30
518,246,-12,-2,0,280,10,80,20,800,400,20,12,30
506,244,-12,-2,-1,280,10,80,20,800,400,20,12,30
494,242,-12,-2,0,260,10,80,20,800,400,20,12,30
482,240,-12,-2,0,260,10,80,20,800,400,20,12,30
470,238,-12,-2,0,260,10,80,20,800,400,20,12,30
458,236,-12,-2,0,260,10,80,20,800,400,20,12,30
446,234,-12,-2,0,260,10,80,20,800,400,20,12,30
434,232,-12,-2,0,260,10,80,20,800,400,20,12,30
422,230,-12,-2,0,260,10,80,20,800,400,20,12,30
410,228,-12,-2,0,260,10,80,20,800,400,20,12,30
398,226,-12,-2,-1,260,10,80,20,800,400,20,12,30
386,224,-12,-2,0,240,10,80,20,800,400,20,12,30
374,222,-12,-2,0,240,10,80,20,800,400,20,12,30
362,220,-12,-2,0,240,10,80,20,800,400,20,12,30
350,218,-12,-2,0,240,10,80,20,800,400,20,12,30
338,216,-12,-2,0,240,10,80,20,800,400,20,12,30
326,214,-12,-2,0,240,10,80,20,800,400,20,12,30
314,212,-12,-2,0,240,10,80,20,800,400,20,12,30
302,210,-12,-2,0,240,10,80,20,800,400,20,12,30
290,208,-12,-2,0,240,10,80,20,800,400,20,12,30
278,206,-12,-2,-1,240,10,80,20,800,400,20,12,30
266,204,-12,-2,0,220,10,80,20,800,400,20,12,30
254,202,-12,-2,0,220,10,80,20,800,400,20,12,30
242,200,-12,-2,0,220,10,80,20,800,400,20,12,30
230,198,-12,-2,0,220,10,80,20,800,400,20,12,30
218,196,-12,-2,0,220,10,80,20,800,400,20,12,30
206,194,-12,-2,0,220,10,80,20,800,400,20,12,30
194,192,-12,-2,0,220,10,80,20,800,400,20,12,30
182,190,-12,-2,0,220,10,80,20,800,400,20,12,30
170,188,-12,-2,-1,220,10,80,20,800,400,20,12,30
158,186,-12,-2,0,200,10,80,20,800,400,20,12,30
146,184,-12,-2,0,200,10,80,20,800,400,20,12,30
134,182,-12,-2,0,200,10,80,20,800,400,20,12,30
122,180,-12,-2,0,200,10,80,20,800,400,20,12,30
110,178,-12,-2,0,200,10,80,20,800,400,20,12,30
98,176,-12,-2,0,200,10,80,20,800,400,20,12,30
86,174,-12,-2,0,200,10,80,20,800,400,20,12,30
74,172,-12,-2,0,200,10,80,20,800,400,20,12,30
62,170,-12,-2,-1,200,10,80,20,800,400,20,12,30
50,168,-12,-2,0,180,10,80,20,800,400,20,12,30
38,166,-12,-2,0,180,10,80,20,800,400,20,12,30
50,164,12,-2,0,180,10,80,20,800,400,20,12,30
62,162,12,-2,0,180,10,80,20,800,400,20,12,30
74,160,12,-2,0,180,10,80,20,800,400,20,12,30
86,158,12,-2,0,180,10,80,20,800,400,20,12,30
98,156,12,-2,-1,180,10,80,20,800,400,20,12,30
110,154,12,-2,0,160,10,80,20,800,400,20,12,30
122,152,12,-2,0,160,10,80,20,800,400,20,12,30
134,150,12,-2,0,160,10,80,20,800,400,20,12,30
146,148,12,-2,0,160,10,80,20,800,400,20,12,30
158,146,12,-2,0,160,10,80,20,800,400,20,12,30
170,144,12,-2,-1,160,10,80,20,800,400,20,12,30
182,142,12,-2,0,140,10,80,20,800,400,20,12,30
194,140,12,-2,0,140,10,80,20,800,400,20,12,30
206,138,12,-2,0,140,10,80,20,800,400,20,12,30
